experiment,form,equation,lam_probe,lam_reg,seed,val_main_bce,val_probe_bce,weight_norm
loss_search,plus_plus,L = main + λ_probe * probe + λ_reg * reg,1.0,0.01,1,0.17826635757997236,0.1983388791992563,4.418429185189692
loss_search,plus_plus,L = main + λ_probe * probe + λ_reg * reg,1.0,0.01,2,0.1613629359583643,0.162465787271779,4.43137183230505
loss_search,plus_plus,L = main + λ_probe * probe + λ_reg * reg,1.0,0.01,3,0.17400081633776707,0.18063062486021225,4.465044808586273
loss_search,plus_plus,L = main + λ_probe * probe + λ_reg * reg,1.0,0.01,4,0.1762588586006576,0.1902481188215734,4.385504731169811
loss_search,plus_plus,L = main + λ_probe * probe + λ_reg * reg,1.0,0.01,5,0.17001966590266182,0.1790091596781352,4.502803931945405
loss_search,plus_plus,L = main + λ_probe * probe + λ_reg * reg,1.0,0.01,6,0.16773865345329456,0.16250956075270445,4.328771956123099
loss_search,plus_plus,L = main + λ_probe * probe + λ_reg * reg,1.0,0.01,7,0.1456262629427346,0.14111061141345474,4.414195072593213
loss_search,plus_plus,L = main + λ_probe * probe + λ_reg * reg,1.0,0.01,8,0.1658220001105915,0.15266220196756947,4.460665094736823
loss_search,plus_plus,L = main + λ_probe * probe + λ_reg * reg,1.0,0.01,9,0.15194948836433392,0.14828250828254863,4.41644286258774
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.001,0,0.15763116301646873,0.18301576352123713,5.092747541100783
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.001,1,0.16125751615555167,0.20543816900254247,5.102992514012487
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.001,2,0.1442017329954318,0.15936449697759686,5.080897301114458
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.001,3,0.15927701219978171,0.17595155696730147,5.121901297227926
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.001,4,0.15925486544995185,0.1842174038538823,5.056417985989198
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.001,5,0.15339583577787524,0.1709640233413748,5.172871363364362
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.001,6,0.15145137293528582,0.14975870656437407,5.048092413102501
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.001,7,0.1274073844220319,0.12850884148470967,5.110495651414974
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.001,8,0.1505618762669127,0.14045448078374256,5.136570005214244
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.001,9,0.13416796435988887,0.14093178102795864,5.088734862927928
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.01,0,0.1245507285661659,0.1640471664381501,7.5796574509574155
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.01,1,0.12882056734078437,0.19501789862759528,7.612100748253518
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.01,2,0.11209729809691676,0.13038028373046362,7.598816152839569
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.01,3,0.1305850960847924,0.15674707628521442,7.6233656654015025
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.01,4,0.12107474944005565,0.15861990284411123,7.569713059457296
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.01,5,0.12076286520268008,0.14705082406287603,7.710887011490394
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.01,6,0.1230209152876279,0.11864957797060846,7.564840528808549
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.01,7,0.09190705398392691,0.09453333568594961,7.640098829736325
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.01,8,0.1232278623513089,0.11010855880645518,7.677973331090328
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.1,0.01,9,0.10264151037417729,0.11181305303803948,7.602073267629047
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.001,0,0.14802137552395406,0.1689937382625652,5.656033454138319
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.001,1,0.15232649544787122,0.18190737920193184,5.666625179121646
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.001,2,0.13642271929355632,0.14133060486037033,5.672022194993002
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.001,3,0.15116497073138363,0.16236296993841481,5.710691678682008
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.001,4,0.14789798137292998,0.16712662570917744,5.632035602486564
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.001,5,0.1437413134633046,0.15780983360550233,5.759471625793463
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.001,6,0.14292487444175866,0.13531403891252877,5.590366899276356
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.001,7,0.11672324351313787,0.11323130306222463,5.679161509196938
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.001,8,0.1424796078307344,0.1276298517954255,5.707617961202179
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.001,9,0.12605145527100708,0.12228240389937138,5.664372442476111
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.01,0,0.11923431956467719,0.15275660236909464,8.451125407385266
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.01,1,0.12366221722602808,0.16725075049418153,8.474804400425846
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.01,2,0.1109505096164689,0.11468422593666142,8.502957564988732
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.01,3,0.12570065928140423,0.14614410105766198,8.533874138151408
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.01,4,0.11310264020436313,0.14247911816769043,8.457059679320759
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.01,5,0.116401322893596,0.13916550578375955,8.613369189175724
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.01,6,0.11908148029402295,0.10488374148089723,8.401375971519391
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.01,7,0.08633701957368076,0.0825169323323023,8.515040858128248
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.01,8,0.11893492078736466,0.10108577283179182,8.55362687173221
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,0.5,0.01,9,0.09945867475537655,0.09190082174179699,8.490165666067536
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.001,0,0.14072924830350006,0.1602373053354197,6.220128439857854
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.001,1,0.1456986802345069,0.172434329277895,6.235584455535192
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.001,2,0.13164706288802888,0.1298549901409183,6.282564148392658
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.001,3,0.14456006819620004,0.15652743063591465,6.309731514714864
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.001,4,0.13849044279635836,0.15920235216526232,6.212841083474475
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.001,5,0.1362379825421361,0.15108624078548683,6.366473652911474
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.001,6,0.1361629607195178,0.12639831363888007,6.139667188647879
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.001,7,0.10836422882197691,0.10321218386913147,6.251462365871345
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.001,8,0.13640966391776663,0.12130483035594428,6.302217171133144
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.001,9,0.12025971759497794,0.11288454178189997,6.2530913402693615
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.01,0,0.11630516482947548,0.1474544467654746,9.32319938563825
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.01,1,0.12075648817548545,0.1603016966620187,9.34751624216812
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.01,2,0.11284517285860367,0.10651073489289625,9.440516347489979
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.01,3,0.12210660372079819,0.14486993242499283,9.464937251976995
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.01,4,0.10695193442962123,0.13864352429235607,9.353718132929846
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.01,5,0.1140432788460313,0.13848506195208052,9.554444922373568
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.01,6,0.11652262233590337,0.0989092834668384,9.250334184192173
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.01,7,0.08261547788715667,0.07622803811795255,9.396321015782966
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.01,8,0.11677402579579362,0.09912227083692667,9.474416168265122
loss_search,plus_probe_minus_reg,L = main + λ_probe * probe - λ_reg * reg,1.0,0.01,9,0.09846591512639155,0.08541737109418476,9.399875812343065
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.001,0,0.17352131597393106,0.23431703094062764,4.409452956786618
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.001,1,0.17623031546781096,0.2772889607730476,4.429544773787184
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.001,2,0.1595782271401271,0.24338929741586887,4.398818600153324
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.001,3,0.172160731417413,0.26198470282552616,4.430398823663012
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.001,4,0.17637275418752318,0.2610280234140602,4.36914775036254
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.001,5,0.1690064767304659,0.26366494020709214,4.487278343858621
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.001,6,0.1657441990714414,0.22596077928178324,4.378983958314903
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.001,7,0.14484064878314395,0.1837489769330644,4.424841359064008
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.001,8,0.16429812493105947,0.22878384246230876,4.466220187730224
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.001,9,0.14908919399471993,0.2122190908880948,4.405692789890598
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.01,0,0.20983222951061026,0.25466493736448753,3.3464537072325977
loss_search,minus_probe_plus_reg,L = main - λ_probe * probe + λ_reg * reg,0.1,0.01,1,0.21085773761392165,0.2841891559033757,3.360131901969472
