experiment,form,equation,alpha,seed,rmse,avg_step,cp_error,shock_deviation,recovery_error
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,2,0.2213224214552038,0.07541112016848792,0.3748846015093821,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,3,0.22558976041097786,0.07871961108821574,0.3970909691798852,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,4,0.2248461720163492,0.07241934721408924,0.41111027434301023,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,5,0.21997701940481307,0.07649664017847704,0.4322000341451053,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,6,0.2283300009388597,0.0713427600255901,0.4382143169047212,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,7,0.21850985129169384,0.07783019114634035,0.39584246585622146,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,8,0.22699192973836402,0.07853086758733825,0.3948243265750407,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,9,0.23113326553386948,0.07553463287345058,0.42856488255641345,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,10,0.22196294745859357,0.07497511361158656,0.33922497149173975,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,11,0.22442245110032383,0.07751462805262899,0.3958415578829137,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,12,0.23088506005928947,0.07957142540375456,0.405455640092465,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,13,0.2235664221063062,0.07488620338866668,0.43594291695986115,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,14,0.22492069068001655,0.07799195474882623,0.4387968622560811,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,15,0.2343031352623407,0.07784321221937984,0.44307795702296,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,16,0.21822212067484595,0.07379485615634375,0.45414265370681894,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,17,0.23189076288758032,0.08011557386043047,0.3525599530053391,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,18,0.21985223466781034,0.0742024718970201,0.4145534630702909,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,19,0.22941751113239653,0.07941602629864047,0.39408283671765537,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,20,0.21583946363650883,0.0701213607816569,0.3787997322012713,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,21,0.23132761515417094,0.07455688811792055,0.4175799355440632,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,22,0.22250715158448348,0.07895485827834366,0.40593690270108657,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,23,0.2274616961133532,0.07717514408177327,0.46678833879466297,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,24,0.22458629940769365,0.07735848451531076,0.4063246080279123,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,25,0.22523360271486204,0.07771505709686032,0.4246408334620882,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,26,0.22462230915600503,0.07881582395347084,0.3839584505022777,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,27,0.2274778000542649,0.07589532487723187,0.4012833933065448,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,28,0.22502976074460027,0.07933499915789351,0.4015018214207072,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,29,0.2240502746125089,0.07824578367465007,0.39478201191032825,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,30,0.22903425069479816,0.07648066230187488,0.41982583832670245,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,31,0.2246272098451341,0.07450753761841392,0.41244819016169537,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,32,0.22540632011511566,0.07322973664897926,0.38025019851478764,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,33,0.23474879743804936,0.07552880190336983,0.42422304372913106,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,34,0.2195929951682816,0.07587184405523581,0.38917642635390487,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,35,0.22956874475161948,0.07364652049718738,0.42609891042529413,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,36,0.22591835621710984,0.07681215501982794,0.3793174816743665,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,37,0.2239627503859105,0.07388363928891982,0.40418811636058427,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,38,0.2256302002775716,0.07520400843971238,0.39439481601829307,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,39,0.2238630216212009,0.07948704486937645,0.42101174746077624,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,40,0.229638551674213,0.07582315773626311,0.43586964319631366,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,41,0.22309534442583417,0.07434828740995653,0.39684009664472825,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,42,0.2220581149708896,0.07878845043121635,0.3706409695130426,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,43,0.22889230614757086,0.07970566806557307,0.44059491216689745,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,44,0.21820650977290582,0.0761851199669301,0.33294169977078086,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,45,0.23438220258402334,0.0746440800767361,0.3801222160860438,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,46,0.21718172113288567,0.07406392959168363,0.4076077020305598,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,47,0.22633014819428152,0.07488260204310634,0.36704055601411806,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,48,0.22115377023238544,0.07453280295354661,0.4416471171165375,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,49,0.22684203582999213,0.07278541007266381,0.37108932812943896,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,0,0.22907025286129504,0.15872459957094662,0.4344669072239618,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,1,0.2346447094531136,0.18154467754222867,0.45247676848639123,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,2,0.22564583937491028,0.1722026875924918,0.3744884195140721,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,3,0.2292690332086208,0.1807802236775431,0.3840629483770928,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,4,0.22786730785003506,0.16340871333285387,0.39159991803086225,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,5,0.22423196381493277,0.17407062814147722,0.4552239829970359,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,6,0.23124016242943482,0.16120749945423074,0.43216577208792145,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,7,0.22312572582867143,0.177018432519525,0.42552377176488454,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,8,0.23099480470567596,0.17796998454343557,0.4085980069551829,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,9,0.2346963203837369,0.16970042266564497,0.45819535316558935,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,10,0.22530630989344974,0.17089551769551173,0.32807119722760697,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,11,0.22880957694732437,0.17533450648902218,0.39226748235476644,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,12,0.23603503417402835,0.17879310047922153,0.432155718323427,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,13,0.22749422222019267,0.17227692643097353,0.47152864086757623,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,14,0.22952760389324695,0.1776595894213308,0.43643094713628994,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,15,0.2380715120871591,0.17735873451969597,0.4520916816116756,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,16,0.22241473858918862,0.1669104990681447,0.4863463944394472,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,17,0.23649622527480185,0.18340302506608677,0.36648363428489256,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,18,0.223885178894611,0.16943162901797573,0.41127556752224353,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,19,0.23346978583201608,0.18422842549115018,0.3877141833107298,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,20,0.21972375431260371,0.1589691437151121,0.3788578792211572,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,21,0.23453349824342673,0.1671108927338159,0.42690106736965133,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,22,0.22750107950611154,0.17726503563331306,0.4295847085594444,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,23,0.2316460495245442,0.1753741888153163,0.5090607687004515,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,24,0.22863253022135613,0.17679517093906613,0.42471675761268796,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,25,0.2293391904677857,0.17386845042987104,0.4497539642211095,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,26,0.22903724837601794,0.18009590284817953,0.40708013585894043,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,27,0.231298738465409,0.17639556355526026,0.4032239136398716,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,28,0.2291406962803161,0.18238064608597337,0.41599521564787373,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,29,0.22909717743412217,0.1748796811229026,0.4144571876901563,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,30,0.23261892648911703,0.1793464807148942,0.446621744998884,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,31,0.22869329070250052,0.17071818422939028,0.42246624903757835,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,32,0.22887801155885115,0.16541613525175847,0.39148869604944875,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,33,0.23828218852199048,0.17218953810586085,0.4117189921773801,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,34,0.2242109989878248,0.17383751538635298,0.40328119298032883,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,35,0.23239428560622816,0.16743305676664158,0.46409400545996576,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,36,0.23020985597518973,0.17503389701933522,0.3902922545222576,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,37,0.22750325782610464,0.16838861252058546,0.4117766004981889,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,38,0.22955706349702257,0.17341992954097815,0.4091300280346401,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,39,0.22865748329664679,0.1787535208626538,0.4377223670420287,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,40,0.23286480616260757,0.16983280676635365,0.45076697882636485,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,41,0.22589398064406954,0.1712581920173642,0.41712457755466614,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,42,0.22550430186290915,0.1793904024631476,0.4040800709955199,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,43,0.23391675370862117,0.18326458682927116,0.4361647977142182,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,44,0.22266772306037866,0.1734547209552591,0.32772269052833986,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,45,0.2375595207408257,0.16953577451719684,0.3864798287771009,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,46,0.22034744919772078,0.16930608080008794,0.4081022369035856,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,47,0.23016966538784647,0.17232236947713123,0.3531422573611058,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,48,0.22439552306603322,0.16811567925634766,0.44603909040085044,,
slow_update_search,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.4,49,0.22976504261972253,0.16092291706277034,0.38335965150987206,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,0,0.16395555732470252,0.42680693956701227,0.2441472655875383,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,1,0.18339447259586744,0.4961364743303354,0.326950234052813,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,2,0.1804793143787958,0.47227468347041784,0.3759715641282056,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,3,0.1825337464622633,0.4988666560747449,0.3433809219466772,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,4,0.17272774671956653,0.4479960103023739,0.35407669540114833,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,5,0.18165822537900458,0.47047782079763445,0.408106951914104,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,6,0.1682457360126695,0.44222304587352207,0.30931098780487337,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,7,0.18371238388369662,0.484624344312363,0.41841067405628857,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,8,0.18341595466849145,0.4879257571239806,0.386760266588181,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,9,0.1783128888526897,0.46370278797095005,0.40943693502108486,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,10,0.17492512984445036,0.4673207789259095,0.3306700392565925,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,11,0.17667019664634062,0.4779311677383389,0.28565339937499984,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,12,0.18995306287874522,0.48427446881205993,0.45183958291785165,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,13,0.17509202488384723,0.4705359212025595,0.3166757552106306,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,14,0.17789259785577988,0.48556005652370604,0.3109088796090972,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,15,0.1799503908473036,0.486271741137882,0.30934028833333427,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,16,0.18016125301605396,0.4533643246939294,0.4039522901405547,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,17,0.1868634271496394,0.5043460450118736,0.4298288619984469,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,18,0.1734628051427143,0.4635371295049351,0.29792094532339125,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,19,0.18644202757971637,0.5072505270647968,0.24510990631519403,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,20,0.16891990266050821,0.4373017558374616,0.25235421016977383,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,21,0.1795255704280588,0.4557247116456344,0.35697478839853924,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,22,0.18583456302671694,0.48235884389114864,0.31813497983859435,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,23,0.1838490408303998,0.47762944059563633,0.3686758752060264,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,24,0.18453077899310363,0.483439926480188,0.33747873601156125,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,25,0.18367553041289533,0.47221158271193836,0.31787003249127377,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,26,0.18459514050378184,0.4946351363718157,0.41081884817491393,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,27,0.17860904821057397,0.4856032629325765,0.3374024987331687,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,28,0.18473868842552874,0.4996825812308434,0.38593596873974767,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,29,0.1843965773609012,0.4746175371207956,0.3039940984140585,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,30,0.17778981494137083,0.49535480178648617,0.3635701770154238,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,31,0.18054267439312538,0.46916669146228207,0.4041342867883801,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,32,0.1716028986821504,0.44810434938233024,0.3996863882853776,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,33,0.17541149930137948,0.4695345731629715,0.3435823932321089,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,34,0.1776757496767366,0.4757442037163957,0.34199329190137134,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,35,0.17028401249242153,0.45564167490562046,0.37856596598877545,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,36,0.1802991717325569,0.47812629888415703,0.23555396339494358,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,37,0.17546394358778195,0.4584758802133827,0.3296350892222301,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,38,0.17479881391066662,0.4724327842259518,0.30466014912338396,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,39,0.18718368273874805,0.484816514135653,0.44504943237847994,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,40,0.176074502530172,0.4596892068513372,0.29992190523997747,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,41,0.17296686996018457,0.4696932322554054,0.33556873104813884,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,42,0.17951667014519643,0.49249301727302514,0.33011623211505686,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,43,0.1861173149694739,0.5012034004079684,0.2723017353408677,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,44,0.18369997501748675,0.4743513172038506,0.3416579772360608,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,45,0.17861419347130394,0.46685231601133287,0.36021942907480126,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,46,0.17319409096293842,0.46335791401080545,0.36709522894555585,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,47,0.17961478371638046,0.47537527152110565,0.3206424121909051,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,48,0.17768652820571543,0.458253785523827,0.40731908812128087,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.02,49,0.17216455015374277,0.4347450078554813,0.38041867114500966,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,0,0.16395555732470252,0.42680693956701227,0.2441472655875383,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,1,0.18339447259586744,0.4961364743303354,0.326950234052813,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,2,0.1804793143787958,0.47227468347041784,0.3759715641282056,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,3,0.1825337464622633,0.4988666560747449,0.3433809219466772,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,4,0.17272774671956653,0.4479960103023739,0.35407669540114833,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,5,0.18165822537900458,0.47047782079763445,0.408106951914104,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,6,0.1682457360126695,0.44222304587352207,0.30931098780487337,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,7,0.18371238388369662,0.484624344312363,0.41841067405628857,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,8,0.18341595466849145,0.4879257571239806,0.386760266588181,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,9,0.1783128888526897,0.46370278797095005,0.40943693502108486,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,10,0.17492512984445036,0.4673207789259095,0.3306700392565925,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,11,0.17667019664634062,0.4779311677383389,0.28565339937499984,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,12,0.18995306287874522,0.48427446881205993,0.45183958291785165,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,13,0.17509202488384723,0.4705359212025595,0.3166757552106306,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,14,0.17789259785577988,0.48556005652370604,0.3109088796090972,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,15,0.1799503908473036,0.486271741137882,0.30934028833333427,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,16,0.18016125301605396,0.4533643246939294,0.4039522901405547,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,17,0.1868634271496394,0.5043460450118736,0.4298288619984469,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,18,0.1734628051427143,0.4635371295049351,0.29792094532339125,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,19,0.18644202757971637,0.5072505270647968,0.24510990631519403,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,20,0.16891990266050821,0.4373017558374616,0.25235421016977383,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,21,0.1795255704280588,0.4557247116456344,0.35697478839853924,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,22,0.18583456302671694,0.48235884389114864,0.31813497983859435,,
slow_update_search,overwrite_target,\hat T \leftarrow \hat T^{new},0.05,23,0.1838490408303998,0.47762944059563633,0.3686758752060264,,
